state,type,portal,project_id,project_name,bid_due_date,document_url,file_name,file_size,spec_format,divisions,gcs_path,retrieved_date,status,doc_type
Maine,Vertical,maine_vertical,3809,3809,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3809_Bid_Tabulation_SMCC.pdf,3809_Bid_Tabulation_SMCC.pdf,150783,,,gs://specindex-ai-raw-documents/specs/MAINE/3809/bid_tab_3809_Bid_Tabulation_SMCC.pdf,2026-08-07,downloaded,bid_tab
Maine,Vertical,maine_vertical,3786,3786,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3786%20Project%20Manual%20KVCC.pdf,3786%20Project%20Manual%20KVCC.pdf,7124341,CSI,00;01;02;03;04;05;06;07;08;09;10;11;12;13;21;22;23;26,gs://specindex-ai-raw-documents/specs/MAINE/3786/specbook_3786-20Project-20Manual-20KVCC.pdf,2026-08-07,downloaded,specbook
Maine,Vertical,maine_vertical,3786,3786,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3786%20Addendum%201%20KVCC_0.pdf,3786%20Addendum%201%20KVCC_0.pdf,3134760,CSI,01,gs://specindex-ai-raw-documents/specs/MAINE/3786/addendum_3786-20Addendum-201-20KVCC_0.pdf,2026-08-07,downloaded,addendum
Maine,Vertical,maine_vertical,3786,3786,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3786%20Drawings%20KVCC.pdf,3786%20Drawings%20KVCC.pdf,5624560,DOT SS/SP,,gs://specindex-ai-raw-documents/specs/MAINE/3786/drawings_3786-20Drawings-20KVCC.pdf,2026-08-07,downloaded,drawings
Maine,Vertical,maine_vertical,3786,3786,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3786%20Legal%20Ad%20MCCS%20KVCC.pdf,3786%20Legal%20Ad%20MCCS%20KVCC.pdf,102390,,,gs://specindex-ai-raw-documents/specs/MAINE/3786/advertisement_3786-20Legal-20Ad-20MCCS-20KVCC.pdf,2026-08-07,downloaded,advertisement
Maine,Vertical,maine_vertical,3786,3786,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3786%20Notification%20to%20Contractors%20MCCS%20KVCC.pdf,3786%20Notification%20to%20Contractors%20MCCS%20KVCC.pdf,272095,,,gs://specindex-ai-raw-documents/specs/MAINE/3786/other_3786-20Notification-20to-20Contractors-20MCCS-20KVCC.pdf,2026-08-07,downloaded,other
Maine,Vertical,maine_vertical,3786,3786,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3786_Bid_Tabulation_KVCC.pdf,3786_Bid_Tabulation_KVCC.pdf,156765,,,gs://specindex-ai-raw-documents/specs/MAINE/3786/bid_tab_3786_Bid_Tabulation_KVCC.pdf,2026-08-07,downloaded,bid_tab
Maine,Vertical,maine_vertical,3560,3560,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3560%20Project%20Manual.pdf,3560%20Project%20Manual.pdf,20833052,CSI,00;01;02;03;04;05;06;07;08;09;10;11;12;13;14;21;22;23;24;26;31;32;33,gs://specindex-ai-raw-documents/specs/MAINE/3560/specbook_3560-20Project-20Manual.pdf,2026-08-07,downloaded,specbook
Maine,Vertical,maine_vertical,3560,3560,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3560%20Addendum%201%20DAFS%20Rev..pdf,3560%20Addendum%201%20DAFS%20Rev..pdf,2951027,,,gs://specindex-ai-raw-documents/specs/MAINE/3560/addendum_3560-20Addendum-201-20DAFS-20Rev..pdf,2026-08-07,downloaded,addendum
Maine,Vertical,maine_vertical,3560,3560,,https://www.maine.gov/dafs/bgs/sites/maine.gov.dafs.bgs/files/inline-files/3560%20Drawings%20DAFS.pdf,3560%20Drawings%20DAFS.pdf,30240149,,,gs://specindex-ai-raw-documents/specs/MAINE/3560/drawings_3560-20Drawings-20DAFS.pdf,2026-08-07,downloaded,drawings
