state,type,portal,project_id,project_name,bid_due_date,document_url,file_name,file_size,spec_format,divisions,gcs_path,retrieved_date,status
Missouri,Vertical,missouri_vertical,,_R2511-01 Final Bid Plans.pdf,,https://oa.mo.gov/sites/default/files/bid-opportunities/_R2511-01%20Final%20Bid%20Plans.pdf,_R2511-01%20Final%20Bid%20Plans.pdf,20013661,,,,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,,_R2511-01 Final Bid Specs.pdf,,https://oa.mo.gov/sites/default/files/bid-opportunities/_R2511-01%20Final%20Bid%20Specs.pdf,_R2511-01%20Final%20Bid%20Specs.pdf,4574081,CSI,00;01;05;23;26,gs://specindex-ai-raw-documents/specs/MISSOURI/unknown/specbook__R2511-01-20Final-20Bid-20Specs.pdf,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,,_X2514-01 Final Bid Documents.pdf,,https://oa.mo.gov/sites/default/files/bid-opportunities/_X2514-01%20Final%20Bid%20Documents.pdf,_X2514-01%20Final%20Bid%20Documents.pdf,805662,,,,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,X2514-01,X2514-01,,https://oa.mo.gov/sites/default/files/bid-opportunities/X2514-01%20IFB.pdf,X2514-01%20IFB.pdf,143927,,,,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,,_X2514-01 Final Bid Plans.pdf,,https://oa.mo.gov/sites/default/files/bid-opportunities/_X2514-01%20Final%20Bid%20Plans.pdf,_X2514-01%20Final%20Bid%20Plans.pdf,76738454,,,,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,,_X2514-01 Final Bid Specs.pdf,,https://oa.mo.gov/sites/default/files/bid-opportunities/_X2514-01%20Final%20Bid%20Specs.pdf,_X2514-01%20Final%20Bid%20Specs.pdf,5515275,CSI,00;01;03;04;06;07;09;31;32,gs://specindex-ai-raw-documents/specs/MISSOURI/unknown/specbook__X2514-01-20Final-20Bid-20Specs.pdf,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,,_U2607-01 - Final Bid Docs.pdf,,https://oa.mo.gov/sites/default/files/bid-opportunities/_U2607-01%20-%20Final%20Bid%20Docs.pdf,_U2607-01%20-%20Final%20Bid%20Docs.pdf,637343,,,,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,U2607-01,U2607-01,,https://oa.mo.gov/sites/default/files/bid-opportunities/U2607-01%20-%20IFB.pdf,U2607-01%20-%20IFB.pdf,92961,,,,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,,_U2607-01 - Final Plans.pdf,,https://oa.mo.gov/sites/default/files/bid-opportunities/_U2607-01%20-%20Final%20Plans.pdf,_U2607-01%20-%20Final%20Plans.pdf,9289999,CSI,07,gs://specindex-ai-raw-documents/specs/MISSOURI/unknown/specbook__U2607-01-20--20Final-20Plans.pdf,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,,_U2607-01 - Final Specs.pdf,,https://oa.mo.gov/sites/default/files/bid-opportunities/_U2607-01%20-%20Final%20Specs.pdf,_U2607-01%20-%20Final%20Specs.pdf,5699995,CSI,00;01;02;03;05;06;07;08;09;21;22;23;26,gs://specindex-ai-raw-documents/specs/MISSOURI/unknown/specbook__U2607-01-20--20Final-20Specs.pdf,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,,_O2512-01 - Final Bid Docs.pdf,,https://oa.mo.gov/sites/default/files/bid-opportunities/_O2512-01%20-%20Final%20Bid%20Docs.pdf,_O2512-01%20-%20Final%20Bid%20Docs.pdf,647674,,,,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,,_O2512-01 - IFB.pdf,,https://oa.mo.gov/sites/default/files/bid-opportunities/_O2512-01%20-%20IFB.pdf,_O2512-01%20-%20IFB.pdf,93559,,,,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,,_O2512-01 - Final Plans.pdf,,https://oa.mo.gov/sites/default/files/bid-opportunities/_O2512-01%20-%20Final%20Plans.pdf,_O2512-01%20-%20Final%20Plans.pdf,22687680,CSI,03;04;05;06;07;08;09;10;11;12;14;22;23;26;31;32,gs://specindex-ai-raw-documents/specs/MISSOURI/unknown/specbook__O2512-01-20--20Final-20Plans.pdf,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,,_O2512-01 - Final Specs.pdf,,https://oa.mo.gov/sites/default/files/bid-opportunities/_O2512-01%20-%20Final%20Specs.pdf,_O2512-01%20-%20Final%20Specs.pdf,3283789,CSI,00;01;02;06;07;08;09,gs://specindex-ai-raw-documents/specs/MISSOURI/unknown/specbook__O2512-01-20--20Final-20Specs.pdf,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,,_R2505-01 Final Bid Documents.pdf,,https://oa.mo.gov/sites/default/files/bid-opportunities/_R2505-01%20Final%20Bid%20Documents.pdf,_R2505-01%20Final%20Bid%20Documents.pdf,803978,,,,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,R2505-01,R2505-01,,https://oa.mo.gov/sites/default/files/bid-opportunities/R2505-01%20IFB.pdf,R2505-01%20IFB.pdf,165620,,,,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,,_R2505-01 Final Bid Plans.pdf,,https://oa.mo.gov/sites/default/files/bid-opportunities/_R2505-01%20Final%20Bid%20Plans.pdf,_R2505-01%20Final%20Bid%20Plans.pdf,2971029,,,,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,,_R2505-01 Final Bid Specs.pdf,,https://oa.mo.gov/sites/default/files/bid-opportunities/_R2505-01%20Final%20Bid%20Specs.pdf,_R2505-01%20Final%20Bid%20Specs.pdf,4838893,CSI,00;01;02;03,gs://specindex-ai-raw-documents/specs/MISSOURI/unknown/specbook__R2505-01-20Final-20Bid-20Specs.pdf,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,,_R2410-01 Final Bid Documents.pdf,,https://oa.mo.gov/sites/default/files/bid-opportunities/_R2410-01%20Final%20Bid%20Documents.pdf,_R2410-01%20Final%20Bid%20Documents.pdf,806853,CSI,09,gs://specindex-ai-raw-documents/specs/MISSOURI/unknown/specbook__R2410-01-20Final-20Bid-20Documents.pdf,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,R2410-01,R2410-01,,https://oa.mo.gov/sites/default/files/bid-opportunities/R2410-01%20IFB.pdf,R2410-01%20IFB.pdf,141544,,,,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,,_R2410-01 Final Bid Plans.pdf,,https://oa.mo.gov/sites/default/files/bid-opportunities/_R2410-01%20Final%20Bid%20Plans.pdf,_R2410-01%20Final%20Bid%20Plans.pdf,11161446,,,,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,,_R2410-01 Final Bid Specs.pdf,,https://oa.mo.gov/sites/default/files/bid-opportunities/_R2410-01%20Final%20Bid%20Specs.pdf,_R2410-01%20Final%20Bid%20Specs.pdf,11092378,CSI,00;01;02;07;08;09;10;12;22;23;26,gs://specindex-ai-raw-documents/specs/MISSOURI/unknown/specbook__R2410-01-20Final-20Bid-20Specs.pdf,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,T2601-01,T2601-01,,https://oa.mo.gov/sites/default/files/bid-opportunities/T2601-01%20Bid%20Documents.pdf,T2601-01%20Bid%20Documents.pdf,1705729,,,,2026-08-06,downloaded
