state,type,portal,project_id,project_name,bid_due_date,document_url,file_name,file_size,spec_format,divisions,gcs_path,retrieved_date,status
Missouri,Vertical,missouri_vertical,U2607-01,U2607-01,,https://oa.mo.gov/sites/default/files/bid-opportunities/_U2607-01%20-%20Final%20Bid%20Docs.pdf,_U2607-01%20-%20Final%20Bid%20Docs.pdf,637343,,,,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,O2512-01,O2512-01,,https://oa.mo.gov/sites/default/files/bid-opportunities/_O2512-01%20-%20Final%20Bid%20Docs.pdf,_O2512-01%20-%20Final%20Bid%20Docs.pdf,647674,,,,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,R2505-01,R2505-01,,https://oa.mo.gov/sites/default/files/bid-opportunities/_R2505-01%20Final%20Bid%20Specs.pdf,_R2505-01%20Final%20Bid%20Specs.pdf,4838893,CSI,00;01;02;03,gs://specindex-ai-raw-documents/specs/MISSOURI/R2505-01/specbook__R2505-01-20Final-20Bid-20Specs.pdf,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,R2410-01,R2410-01,,https://oa.mo.gov/sites/default/files/bid-opportunities/_R2410-01%20Final%20Bid%20Specs.pdf,_R2410-01%20Final%20Bid%20Specs.pdf,11092378,CSI,00;01;02;07;08;09;10;12;22;23;26,gs://specindex-ai-raw-documents/specs/MISSOURI/R2410-01/specbook__R2410-01-20Final-20Bid-20Specs.pdf,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,T2601-01,T2601-01,,https://oa.mo.gov/sites/default/files/bid-opportunities/T2601-01%20Bid%20Documents.pdf,T2601-01%20Bid%20Documents.pdf,1705729,,,,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,C2502-01,C2502-01,,https://oa.mo.gov/sites/default/files/bid-opportunities/C2502-01%20Bid%20Documents.pdf,C2502-01%20Bid%20Documents.pdf,1714224,,,,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,,C250201 Boonville Correctional Center DWG.pdf,,https://oa.mo.gov/sites/default/files/bid-opportunities/C250201%20Boonville%20Correctional%20Center%20DWG.pdf,C250201%20Boonville%20Correctional%20Center%20DWG.pdf,35518595,,,,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,C2511-01,C2511-01,,https://oa.mo.gov/sites/default/files/bid-opportunities/_C2511-01%20-%20Final%20Bid%20Docs.pdf,_C2511-01%20-%20Final%20Bid%20Docs.pdf,370350,,,,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,T2147-01,T2147-01,,https://oa.mo.gov/sites/default/files/bid-opportunities/_T2147-01%20-%20Final%20Bid%20Docs.pdf,_T2147-01%20-%20Final%20Bid%20Docs.pdf,562701,,,,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,R2507-01,R2507-01,,https://oa.mo.gov/sites/default/files/bid-opportunities/_R2507-01%20Final%20Bid%20Specs.pdf,_R2507-01%20Final%20Bid%20Specs.pdf,6465097,CSI,00;01;02;03;09;22;23;26;28;31,gs://specindex-ai-raw-documents/specs/MISSOURI/R2507-01/specbook__R2507-01-20Final-20Bid-20Specs.pdf,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,U2610-01,U2610-01,,https://oa.mo.gov/sites/default/files/bid-opportunities/_U2610-01%20Final%20Bid%20Specs.pdf,_U2610-01%20Final%20Bid%20Specs.pdf,7511496,CSI,00;01;02;03;04;05;06;07;08;09;10;22;26;31;32,gs://specindex-ai-raw-documents/specs/MISSOURI/U2610-01/specbook__U2610-01-20Final-20Bid-20Specs.pdf,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,T2613-01,T2613-01,,https://oa.mo.gov/sites/default/files/bid-opportunities/_T2613-01%20-%20Final%20Bid%20Docs.pdf,_T2613-01%20-%20Final%20Bid%20Docs.pdf,634050,,,,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,T2504-01,T2504-01,,https://oa.mo.gov/sites/default/files/bid-opportunities/T2504-01%20Bid%20Documents.pdf,T2504-01%20Bid%20Documents.pdf,1710048,,,,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,,T250401_Final Plans 7-1-26 - Signed.pdf,,https://oa.mo.gov/sites/default/files/bid-opportunities/T250401_Final%20Plans%207-1-26%20-%20Signed.pdf,T250401_Final%20Plans%207-1-26%20-%20Signed.pdf,8658308,,,,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,T2505-01,T2505-01,,https://oa.mo.gov/sites/default/files/bid-opportunities/_T2505-01%20Final%20Bid%20Specs.pdf,_T2505-01%20Final%20Bid%20Specs.pdf,22417231,CSI,00;01;02;03;04;05;06;07;08;09;10;11;12;13;14;21;22;23;26;27;28;31;32;33,gs://specindex-ai-raw-documents/specs/MISSOURI/T2505-01/specbook__T2505-01-20Final-20Bid-20Specs.pdf,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,T2421-01,T2421-01,,https://oa.mo.gov/sites/default/files/bid-opportunities/_REBID%20T2421-01%20-%20Final%20Bid%20Docs.pdf,_REBID%20T2421-01%20-%20Final%20Bid%20Docs.pdf,356362,,,,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,T2523-01,T2523-01,,https://oa.mo.gov/sites/default/files/bid-opportunities/T2523-01%20Bid%20Documents.pdf,T2523-01%20Bid%20Documents.pdf,1743307,,,,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,R2513-01,R2513-01,,https://oa.mo.gov/sites/default/files/bid-opportunities/_R2513-01%20Final%20Bid%20Specs.pdf,_R2513-01%20Final%20Bid%20Specs.pdf,5874215,CSI,00;01;02;07;08;09;23;26,gs://specindex-ai-raw-documents/specs/MISSOURI/R2513-01/specbook__R2513-01-20Final-20Bid-20Specs.pdf,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,X2534-01,X2534-01,,https://oa.mo.gov/sites/default/files/bid-opportunities/_X2534-01%20-%20Final%20Bid%20Specs.pdf,_X2534-01%20-%20Final%20Bid%20Specs.pdf,22228546,CSI,00;01;02;03;06;07;08;09;10;22;23;26;31;32;33,gs://specindex-ai-raw-documents/specs/MISSOURI/X2534-01/specbook__X2534-01-20--20Final-20Bid-20Specs.pdf,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,U2419-01,U2419-01,,https://oa.mo.gov/sites/default/files/bid-opportunities/_U2419-01%20-%20Final%20Bid%20Docs.pdf,_U2419-01%20-%20Final%20Bid%20Docs.pdf,801003,,,,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,T2612-01,T2612-01,,https://oa.mo.gov/sites/default/files/bid-opportunities/_T2612-01%20Final%20Bid%20Specs.pdf,_T2612-01%20Final%20Bid%20Specs.pdf,11881999,CSI,00;01;02;03;05;06;07;08;09;10;11;12;13;21;22;23;26;27;28;31;32;33,gs://specindex-ai-raw-documents/specs/MISSOURI/T2612-01/specbook__T2612-01-20Final-20Bid-20Specs.pdf,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,,Bid Tab_1.pdf,,https://oa.mo.gov/sites/default/files/bid-opportunities/Bid%20Tab_1.pdf,Bid%20Tab_1.pdf,136653,,,,2026-08-06,downloaded
Missouri,Vertical,missouri_vertical,H2501-01,H2501-01,,https://oa.mo.gov/sites/default/files/bid-opportunities/_H2501-01%20Final%20Bid%20Specs.pdf,_H2501-01%20Final%20Bid%20Specs.pdf,8903115,CSI,00;01;31;32;33,gs://specindex-ai-raw-documents/specs/MISSOURI/H2501-01/specbook__H2501-01-20Final-20Bid-20Specs.pdf,2026-08-06,downloaded
